"time
References : ['TRAN.Vout']
Dependency : [time]
Num. Points : [200010]
Matrix Size : scalar
Type : Real","TRAN.Vout
References : []
Dependency : [time]
Num. Points : [200010]
Matrix Size : scalar
Type : Real"
535.0 nsec,80.42 mV
535.0 nsec,68.25 mV
535.0 nsec,54.62 mV
535.0 nsec,40.42 mV
535.0 nsec,26.43 mV
535.1 nsec,13.40 mV
535.1 nsec,1.912 mV
535.1 nsec,-7.543 mV
535.1 nsec,-14.69 mV
535.1 nsec,-19.50 mV
535.1 nsec,-22.15 mV
535.1 nsec,-23.00 mV
535.1 nsec,-22.49 mV
535.1 nsec,-21.13 mV
535.1 nsec,-19.50 mV
535.1 nsec,-18.16 mV
535.1 nsec,-17.59 mV
535.1 nsec,-18.14 mV
535.1 nsec,-19.97 mV
535.1 nsec,-23.13 mV
535.1 nsec,-27.51 mV
535.1 nsec,-32.88 mV
535.1 nsec,-38.86 mV
535.1 nsec,-44.99 mV
535.1 nsec,-50.80 mV
535.2 nsec,-55.83 mV
535.2 nsec,-59.67 mV
535.2 nsec,-62.00 mV
535.2 nsec,-62.58 mV
535.2 nsec,-61.31 mV
535.2 nsec,-58.32 mV
535.2 nsec,-53.97 mV
535.2 nsec,-48.73 mV
535.2 nsec,-43.08 mV
535.2 nsec,-37.34 mV
535.2 nsec,-31.79 mV
535.2 nsec,-26.66 mV
535.2 nsec,-22.15 mV
535.2 nsec,-18.39 mV
535.2 nsec,-15.43 mV
535.2 nsec,-13.24 mV
535.2 nsec,-11.75 mV
535.2 nsec,-10.86 mV
535.2 nsec,-10.47 mV
535.2 nsec,-10.42 mV
535.3 nsec,-10.49 mV
535.3 nsec,-10.48 mV
535.3 nsec,-10.19 mV
535.3 nsec,-9.444 mV
535.3 nsec,-8.057 mV
535.3 nsec,-5.828 mV
535.3 nsec,-2.571 mV
535.3 nsec,1.858 mV
535.3 nsec,7.558 mV
535.3 nsec,14.59 mV
535.3 nsec,22.98 mV
535.3 nsec,32.68 mV
535.3 nsec,43.52 mV
535.3 nsec,55.19 mV
535.3 nsec,67.13 mV
535.3 nsec,78.54 mV
535.3 nsec,88.42 mV
535.3 nsec,95.89 mV
535.3 nsec,100.3 mV
535.3 nsec,101.3 mV
535.4 nsec,98.71 mV
535.4 nsec,92.73 mV
535.4 nsec,83.67 mV
535.4 nsec,72.10 mV
535.4 nsec,58.83 mV
535.4 nsec,44.70 mV
535.4 nsec,30.57 mV
535.4 nsec,17.18 mV
535.4 nsec,5.174 mV
535.4 nsec,-4.931 mV
535.4 nsec,-12.79 mV
535.4 nsec,-18.29 mV
535.4 nsec,-21.56 mV
535.4 nsec,-22.91 mV
535.4 nsec,-22.76 mV
535.4 nsec,-21.59 mV
535.4 nsec,-19.99 mV
535.4 nsec,-18.50 mV
535.4 nsec,-17.66 mV
535.4 nsec,-17.84 mV
535.5 nsec,-19.28 mV
535.5 nsec,-22.04 mV
535.5 nsec,-26.08 mV
535.5 nsec,-31.18 mV
535.5 nsec,-37.02 mV
535.5 nsec,-43.16 mV
535.5 nsec,-49.11 mV
535.5 nsec,-54.42 mV
535.5 nsec,-58.66 mV
535.5 nsec,-61.48 mV
535.5 nsec,-62.60 mV
535.5 nsec,-61.89 mV
535.5 nsec,-59.39 mV
535.5 nsec,-55.39 mV
535.5 nsec,-50.37 mV
535.5 nsec,-44.80 mV
535.5 nsec,-39.06 mV
535.5 nsec,-33.43 mV
535.5 nsec,-28.15 mV
535.5 nsec,-23.43 mV
535.6 nsec,-19.43 mV
535.6 nsec,-16.24 mV
535.6 nsec,-13.82 mV
535.6 nsec,-12.13 mV
535.6 nsec,-11.07 mV
535.6 nsec,-10.55 mV
535.6 nsec,-10.41 mV
535.6 nsec,-10.47 mV
535.6 nsec,-10.50 mV
535.6 nsec,-10.32 mV
535.6 nsec,-9.728 mV
535.6 nsec,-8.555 mV
535.6 nsec,-6.600 mV
535.6 nsec,-3.670 mV
535.6 nsec,393.4 uV
535.6 nsec,5.703 mV
535.6 nsec,12.33 mV
535.6 nsec,20.31 mV
535.6 nsec,29.63 mV
535.6 nsec,40.15 mV
535.7 nsec,51.62 mV
535.7 nsec,63.55 mV
535.7 nsec,75.22 mV
535.7 nsec,85.66 mV
535.7 nsec,93.94 mV
535.7 nsec,99.32 mV
535.7 nsec,101.4 mV
535.7 nsec,99.85 mV
535.7 nsec,94.87 mV
535.7 nsec,86.69 mV
535.7 nsec,75.81 mV
535.7 nsec,62.95 mV
535.7 nsec,48.99 mV
535.7 nsec,34.78 mV
535.7 nsec,21.10 mV
535.7 nsec,8.610 mV
535.7 nsec,-2.114 mV
535.7 nsec,-10.67 mV
535.7 nsec,-16.88 mV
535.7 nsec,-20.80 mV
535.8 nsec,-22.68 mV
535.8 nsec,-22.93 mV
535.8 nsec,-22.02 mV
535.8 nsec,-20.48 mV
535.8 nsec,-18.90 mV
535.8 nsec,-17.82 mV
535.8 nsec,-17.66 mV
535.8 nsec,-18.71 mV
535.8 nsec,-21.07 mV
535.8 nsec,-24.74 mV
535.8 nsec,-29.55 mV
535.8 nsec,-35.21 mV
535.8 nsec,-41.31 mV
535.8 nsec,-47.37 mV
535.8 nsec,-52.92 mV
535.8 nsec,-57.52 mV
535.8 nsec,-60.80 mV
535.8 nsec,-62.45 mV
535.8 nsec,-62.30 mV
535.8 nsec,-60.31 mV
535.9 nsec,-56.73 mV
535.9 nsec,-51.96 mV
535.9 nsec,-46.51 mV
535.9 nsec,-40.79 mV
535.9 nsec,-35.10 mV
535.9 nsec,-29.69 mV
535.9 nsec,-24.78 mV
535.9 nsec,-20.56 mV
535.9 nsec,-17.12 mV
535.9 nsec,-14.47 mV
535.9 nsec,-12.57 mV
535.9 nsec,-11.33 mV
535.9 nsec,-10.66 mV
535.9 nsec,-10.42 mV
535.9 nsec,-10.45 mV
535.9 nsec,-10.51 mV
535.9 nsec,-10.41 mV
535.9 nsec,-9.956 mV
535.9 nsec,-8.979 mV
535.9 nsec,-7.281 mV
536.0 nsec,-4.663 mV
536.0 nsec,-954.3 uV
536.0 nsec,3.971 mV
536.0 nsec,10.20 mV
536.0 nsec,17.77 mV
536.0 nsec,26.69 mV
536.0 nsec,36.87 mV
536.0 nsec,48.09 mV
536.0 nsec,59.95 mV
536.0 nsec,71.79 mV
536.0 nsec,82.71 mV
536.0 nsec,91.73 mV
536.0 nsec,98.04 mV
536.0 nsec,101.1 mV
536.0 nsec,100.7 mV
536.0 nsec,96.73 mV
536.0 nsec,89.46 mV
536.0 nsec,79.33 mV
536.0 nsec,66.98 mV
536.0 nsec,53.26 mV
536.1 nsec,39.04 mV
536.1 nsec,25.12 mV
536.1 nsec,12.21 mV
536.1 nsec,902.1 uV
536.1 nsec,-8.338 mV
536.1 nsec,-15.26 mV
536.1 nsec,-19.85 mV
536.1 nsec,-22.31 mV
536.1 nsec,-23.00 mV
536.1 nsec,-22.38 mV
536.1 nsec,-20.98 mV
536.1 nsec,-19.35 mV
536.1 nsec,-18.06 mV
536.1 nsec,-17.59 mV
536.1 nsec,-18.26 mV
536.1 nsec,-20.22 mV
536.1 nsec,-23.50 mV
536.1 nsec,-27.99 mV
536.1 nsec,-33.44 mV
536.1 nsec,-39.45 mV
536.2 nsec,-45.58 mV
536.2 nsec,-51.33 mV
536.2 nsec,-56.26 mV
536.2 nsec,-59.97 mV
536.2 nsec,-62.14 mV
536.2 nsec,-62.54 mV
536.2 nsec,-61.09 mV
536.2 nsec,-57.95 mV
536.2 nsec,-53.49 mV
536.2 nsec,-48.20 mV
536.2 nsec,-42.52 mV
536.2 nsec,-36.79 mV
536.2 nsec,-31.27 mV
536.2 nsec,-26.19 mV
536.2 nsec,-21.75 mV
536.2 nsec,-18.07 mV
536.2 nsec,-15.18 mV
536.2 nsec,-13.07 mV
536.2 nsec,-11.63 mV
536.2 nsec,-10.80 mV
536.3 nsec,-10.46 mV
536.3 nsec,-10.42 mV
536.3 nsec,-10.50 mV
536.3 nsec,-10.46 mV
536.3 nsec,-10.14 mV
536.3 nsec,-9.341 mV
536.3 nsec,-7.881 mV
536.3 nsec,-5.560 mV
536.3 nsec,-2.195 mV
536.3 nsec,2.353 mV
536.3 nsec,8.180 mV
536.3 nsec,15.34 mV
536.3 nsec,23.87 mV
536.3 nsec,33.68 mV
536.3 nsec,44.62 mV
536.3 nsec,56.35 mV
536.3 nsec,68.28 mV
536.3 nsec,79.58 mV
536.3 nsec,89.26 mV
536.3 nsec,96.46 mV
536.4 nsec,100.5 mV
536.4 nsec,101.2 mV
536.4 nsec,98.28 mV
536.4 nsec,91.98 mV
536.4 nsec,82.64 mV
536.4 nsec,70.88 mV
536.4 nsec,57.48 mV
536.4 nsec,43.32 mV
536.4 nsec,29.24 mV
536.4 nsec,15.95 mV
536.4 nsec,4.106 mV
536.4 nsec,-5.793 mV
536.4 nsec,-13.42 mV
536.4 nsec,-18.70 mV
536.4 nsec,-21.77 mV
536.4 nsec,-22.95 mV
536.4 nsec,-22.68 mV
536.4 nsec,-21.45 mV
536.4 nsec,-19.83 mV
536.4 nsec,-18.38 mV
536.5 nsec,-17.63 mV
536.5 nsec,-17.92 mV
536.5 nsec,-19.49 mV
536.5 nsec,-22.38 mV
536.5 nsec,-26.53 mV
536.5 nsec,-31.72 mV
536.5 nsec,-37.61 mV
536.5 nsec,-43.75 mV
536.5 nsec,-49.66 mV
536.5 nsec,-54.88 mV
536.5 nsec,-59.00 mV
536.5 nsec,-61.66 mV
536.5 nsec,-62.61 mV
536.5 nsec,-61.72 mV
536.5 nsec,-59.06 mV
536.5 nsec,-54.94 mV
536.5 nsec,-49.85 mV
536.5 nsec,-44.25 mV
536.5 nsec,-38.51 mV
536.5 nsec,-32.90 mV
536.6 nsec,-27.66 mV
536.6 nsec,-23.01 mV
536.6 nsec,-19.09 mV
536.6 nsec,-15.97 mV
536.6 nsec,-13.63 mV
536.6 nsec,-12.00 mV
536.6 nsec,-11.00 mV
536.6 nsec,-10.52 mV
536.6 nsec,-10.41 mV
536.6 nsec,-10.48 mV
536.6 nsec,-10.50 mV
536.6 nsec,-10.28 mV
536.6 nsec,-9.643 mV
536.6 nsec,-8.403 mV
536.6 nsec,-6.362 mV
536.6 nsec,-3.329 mV
536.6 nsec,851.3 uV
536.6 nsec,6.285 mV
536.6 nsec,13.04 mV
536.6 nsec,21.16 mV
536.7 nsec,30.60 mV
536.7 nsec,41.23 mV
536.7 nsec,52.76 mV
536.7 nsec,64.71 mV
536.7 nsec,76.30 mV
536.7 nsec,86.57 mV
536.7 nsec,94.60 mV
536.7 nsec,99.67 mV
536.7 nsec,101.4 mV
536.7 nsec,99.52 mV
536.7 nsec,94.22 mV
536.7 nsec,85.74 mV
536.7 nsec,74.63 mV
536.7 nsec,61.64 mV
536.7 nsec,47.62 mV
536.7 nsec,33.42 mV
536.7 nsec,19.83 mV
536.7 nsec,7.487 mV
536.7 nsec,-3.042 mV
536.7 nsec,-11.38 mV
536.8 nsec,-17.36 mV
536.8 nsec,-21.06 mV
536.8 nsec,-22.77 mV
536.8 nsec,-22.89 mV
536.8 nsec,-21.89 mV
536.8 nsec,-20.32 mV
536.8 nsec,-18.77 mV
536.8 nsec,-17.76 mV
536.8 nsec,-17.71 mV
536.8 nsec,-18.88 mV
536.8 nsec,-21.37 mV
536.8 nsec,-25.16 mV
536.8 nsec,-30.06 mV
536.8 nsec,-35.79 mV
536.8 nsec,-41.90 mV
536.8 nsec,-47.94 mV
536.8 nsec,-53.41 mV
536.8 nsec,-57.90 mV
536.8 nsec,-61.03 mV
536.8 nsec,-62.52 mV
536.9 nsec,-62.18 mV
536.9 nsec,-60.03 mV
536.9 nsec,-56.31 mV
536.9 nsec,-51.46 mV
536.9 nsec,-45.96 mV
536.9 nsec,-40.23 mV
536.9 nsec,-34.56 mV
536.9 nsec,-29.19 mV
536.9 nsec,-24.34 mV
536.9 nsec,-20.19 mV
536.9 nsec,-16.83 mV
536.9 nsec,-14.26 mV
536.9 nsec,-12.42 mV
536.9 nsec,-11.24 mV
536.9 nsec,-10.62 mV
536.9 nsec,-10.42 mV
536.9 nsec,-10.45 mV
536.9 nsec,-10.51 mV
536.9 nsec,-10.38 mV
536.9 nsec,-9.887 mV
537.0 nsec,-8.849 mV
537.0 nsec,-7.070 mV
537.0 nsec,-4.353 mV
537.0 nsec,-531.6 uV
537.0 nsec,4.516 mV
537.0 nsec,10.87 mV
537.0 nsec,18.58 mV
537.0 nsec,27.62 mV
537.0 nsec,37.92 mV
537.0 nsec,49.22 mV
537.0 nsec,61.11 mV
537.0 nsec,72.90 mV
537.0 nsec,83.68 mV
537.0 nsec,92.47 mV
537.0 nsec,98.48 mV
537.0 nsec,101.2 mV
537.0 nsec,100.4 mV
537.0 nsec,96.16 mV
537.0 nsec,88.60 mV
537.0 nsec,78.21 mV
537.1 nsec,65.70 mV
537.1 nsec,51.89 mV
537.1 nsec,37.67 mV
537.1 nsec,23.82 mV
537.1 nsec,11.04 mV
537.1 nsec,-87.61 uV
537.1 nsec,-9.110 mV
537.1 nsec,-15.80 mV
537.1 nsec,-20.17 mV
537.1 nsec,-22.45 mV
537.1 nsec,-22.99 mV
537.1 nsec,-22.27 mV
537.1 nsec,-20.82 mV
537.1 nsec,-19.20 mV
537.1 nsec,-17.98 mV
537.1 nsec,-17.60 mV
537.1 nsec,-18.39 mV
537.1 nsec,-20.48 mV
537.1 nsec,-23.89 mV
537.1 nsec,-28.48 mV
537.2 nsec,-34.00 mV
537.2 nsec,-40.05 mV
537.2 nsec,-46.16 mV
537.2 nsec,-51.85 mV
537.2 nsec,-56.67 mV
537.2 nsec,-60.25 mV
537.2 nsec,-62.26 mV
537.2 nsec,-62.48 mV
537.2 nsec,-60.86 mV
537.2 nsec,-57.57 mV
537.2 nsec,-53.01 mV
537.2 nsec,-47.66 mV
537.2 nsec,-41.96 mV
537.2 nsec,-36.24 mV
537.2 nsec,-30.76 mV
537.2 nsec,-25.73 mV
537.2 nsec,-21.36 mV
537.2 nsec,-17.75 mV
537.2 nsec,-14.95 mV
537.2 nsec,-12.90 mV
537.3 nsec,-11.53 mV
537.3 nsec,-10.75 mV
537.3 nsec,-10.44 mV
537.3 nsec,-10.43 mV
537.3 nsec,-10.50 mV
537.3 nsec,-10.45 mV
537.3 nsec,-10.09 mV
537.3 nsec,-9.232 mV
537.3 nsec,-7.698 mV
537.3 nsec,-5.283 mV
537.3 nsec,-1.809 mV
537.3 nsec,2.860 mV
537.3 nsec,8.814 mV
537.3 nsec,16.11 mV
537.3 nsec,24.76 mV
537.3 nsec,34.70 mV
537.3 nsec,45.73 mV
537.3 nsec,57.50 mV
537.3 nsec,69.41 mV
537.3 nsec,80.60 mV
537.4 nsec,90.08 mV
537.4 nsec,97.00 mV
537.4 nsec,100.8 mV
537.4 nsec,101.1 mV
537.4 nsec,97.81 mV
537.4 nsec,91.20 mV
537.4 nsec,81.60 mV
537.4 nsec,69.64 mV
537.4 nsec,56.13 mV
537.4 nsec,41.95 mV
537.4 nsec,27.90 mV
537.4 nsec,14.73 mV
537.4 nsec,3.056 mV
537.4 nsec,-6.634 mV
537.4 nsec,-14.04 mV
537.4 nsec,-19.09 mV
537.4 nsec,-21.96 mV
537.4 nsec,-22.98 mV
537.4 nsec,-22.59 mV
537.4 nsec,-21.30 mV
537.5 nsec,-19.67 mV
537.5 nsec,-18.27 mV
537.5 nsec,-17.60 mV
537.5 nsec,-18.02 mV
537.5 nsec,-19.71 mV
537.5 nsec,-22.73 mV
537.5 nsec,-26.99 mV
537.5 nsec,-32.26 mV
537.5 nsec,-38.20 mV
537.5 nsec,-44.34 mV
537.5 nsec,-50.21 mV
537.5 nsec,-55.34 mV
537.5 nsec,-59.33 mV
537.5 nsec,-61.83 mV
537.5 nsec,-62.61 mV
537.5 nsec,-61.54 mV
537.5 nsec,-58.72 mV
537.5 nsec,-54.48 mV
537.5 nsec,-49.32 mV
537.5 nsec,-43.69 mV
537.6 nsec,-37.95 mV
537.6 nsec,-32.37 mV
537.6 nsec,-27.19 mV
537.6 nsec,-22.60 mV
537.6 nsec,-18.75 mV
537.6 nsec,-15.71 mV
537.6 nsec,-13.44 mV
537.6 nsec,-11.88 mV
537.6 nsec,-10.93 mV
537.6 nsec,-10.50 mV
537.6 nsec,-10.42 mV
537.6 nsec,-10.49 mV
537.6 nsec,-10.49 mV
537.6 nsec,-10.24 mV
537.6 nsec,-9.553 mV
537.6 nsec,-8.245 mV
537.6 nsec,-6.115 mV
537.6 nsec,-2.977 mV
537.6 nsec,1.321 mV
537.6 nsec,6.881 mV
537.7 nsec,13.77 mV
537.7 nsec,22.01 mV
537.7 nsec,31.58 mV
537.7 nsec,42.31 mV
537.7 nsec,53.91 mV
537.7 nsec,65.86 mV
537.7 nsec,77.37 mV
537.7 nsec,87.46 mV
537.7 nsec,95.23 mV
537.7 nsec,99.98 mV
537.7 nsec,101.3 mV
537.7 nsec,99.15 mV
537.7 nsec,93.53 mV
537.7 nsec,84.77 mV
537.7 nsec,73.45 mV
537.7 nsec,60.31 mV
537.7 nsec,46.24 mV
537.7 nsec,32.07 mV
537.7 nsec,18.57 mV
537.7 nsec,6.381 mV
537.8 nsec,-3.948 mV
537.8 nsec,-12.06 mV
537.8 nsec,-17.81 mV
537.8 nsec,-21.31 mV
537.8 nsec,-22.85 mV
537.8 nsec,-22.83 mV
537.8 nsec,-21.75 mV
537.8 nsec,-20.16 mV
537.8 nsec,-18.64 mV
537.8 nsec,-17.71 mV
537.8 nsec,-17.77 mV
537.8 nsec,-19.06 mV
537.8 nsec,-21.68 mV
537.8 nsec,-25.59 mV
537.8 nsec,-30.59 mV
537.8 nsec,-36.37 mV
537.8 nsec,-42.50 mV
537.8 nsec,-48.50 mV
537.8 nsec,-53.89 mV
537.8 nsec,-58.27 mV
537.9 nsec,-61.25 mV
537.9 nsec,-62.57 mV
537.9 nsec,-62.05 mV
537.9 nsec,-59.73 mV
537.9 nsec,-55.88 mV
537.9 nsec,-50.95 mV
537.9 nsec,-45.41 mV
537.9 nsec,-39.68 mV
537.9 nsec,-34.02 mV
537.9 nsec,-28.70 mV
537.9 nsec,-23.91 mV
537.9 nsec,-19.83 mV
537.9 nsec,-16.55 mV
537.9 nsec,-14.05 mV
537.9 nsec,-12.28 mV
537.9 nsec,-11.16 mV
537.9 nsec,-10.59 mV
537.9 nsec,-10.42 mV
537.9 nsec,-10.46 mV
537.9 nsec,-10.51 mV
538.0 nsec,-10.35 mV
538.0 nsec,-9.814 mV
538.0 nsec,-8.713 mV
538.0 nsec,-6.851 mV
538.0 nsec,-4.033 mV
538.0 nsec,-97.22 uV
538.0 nsec,5.074 mV
538.0 nsec,11.56 mV
538.0 nsec,19.39 mV
538.0 nsec,28.57 mV
538.0 nsec,38.97 mV
538.0 nsec,50.35 mV
538.0 nsec,62.27 mV
538.0 nsec,74.00 mV
538.0 nsec,84.63 mV
538.0 nsec,93.18 mV
538.0 nsec,98.90 mV
538.0 nsec,101.3 mV
538.0 nsec,100.2 mV
538.0 nsec,95.57 mV
538.1 nsec,87.71 mV
538.1 nsec,77.08 mV
538.1 nsec,64.40 mV
538.1 nsec,50.52 mV
538.1 nsec,36.30 mV
538.1 nsec,22.52 mV
538.1 nsec,9.879 mV
538.1 nsec,-1.057 mV
538.1 nsec,-9.860 mV
538.1 nsec,-16.32 mV
538.1 nsec,-20.48 mV
538.1 nsec,-22.57 mV
538.1 nsec,-22.97 mV
538.1 nsec,-22.15 mV
538.1 nsec,-20.66 mV
538.1 nsec,-19.06 mV
538.1 nsec,-17.90 mV
538.1 nsec,-17.63 mV
538.1 nsec,-18.53 mV
538.1 nsec,-20.76 mV
538.2 nsec,-24.28 mV
538.2 nsec,-28.98 mV
538.2 nsec,-34.57 mV
538.2 nsec,-40.64 mV
538.2 nsec,-46.73 mV
538.2 nsec,-52.36 mV
538.2 nsec,-57.08 mV
538.2 nsec,-60.52 mV
538.2 nsec,-62.36 mV
538.2 nsec,-62.40 mV
538.2 nsec,-60.61 mV
538.2 nsec,-57.17 mV
538.2 nsec,-52.51 mV
538.2 nsec,-47.12 mV
538.2 nsec,-41.41 mV
538.2 nsec,-35.70 mV
538.2 nsec,-30.25 mV
538.2 nsec,-25.28 mV
538.2 nsec,-20.97 mV
538.2 nsec,-17.45 mV
538.3 nsec,-14.72 mV
538.3 nsec,-12.74 mV
538.3 nsec,-11.43 mV
538.3 nsec,-10.71 mV
538.3 nsec,-10.43 mV
538.3 nsec,-10.44 mV
538.3 nsec,-10.51 mV
538.3 nsec,-10.43 mV
538.3 nsec,-10.03 mV
538.3 nsec,-9.118 mV
538.3 nsec,-7.506 mV
538.3 nsec,-4.996 mV
538.3 nsec,-1.411 mV
538.3 nsec,3.379 mV
538.3 nsec,9.461 mV
538.3 nsec,16.89 mV
538.3 nsec,25.67 mV
538.3 nsec,35.72 mV
538.3 nsec,46.85 mV
538.3 nsec,58.66 mV
538.4 nsec,70.54 mV
538.4 nsec,81.61 mV
538.4 nsec,90.88 mV
538.4 nsec,97.51 mV
538.4 nsec,100.9 mV
538.4 nsec,100.9 mV
538.4 nsec,97.32 mV
538.4 nsec,90.39 mV
538.4 nsec,80.54 mV
538.4 nsec,68.39 mV
538.4 nsec,54.78 mV
538.4 nsec,40.57 mV
538.4 nsec,26.58 mV
538.4 nsec,13.53 mV
538.4 nsec,2.025 mV
538.4 nsec,-7.453 mV
538.4 nsec,-14.63 mV
538.4 nsec,-19.46 mV
538.4 nsec,-22.14 mV
538.4 nsec,-23.00 mV
538.5 nsec,-22.50 mV
538.5 nsec,-21.15 mV
538.5 nsec,-19.52 mV
538.5 nsec,-18.17 mV
538.5 nsec,-17.59 mV
538.5 nsec,-18.12 mV
538.5 nsec,-19.94 mV
538.5 nsec,-23.09 mV
538.5 nsec,-27.46 mV
538.5 nsec,-32.81 mV
538.5 nsec,-38.79 mV
538.5 nsec,-44.93 mV
538.5 nsec,-50.74 mV
538.5 nsec,-55.78 mV
538.5 nsec,-59.64 mV
538.5 nsec,-61.99 mV
538.5 nsec,-62.58 mV
538.5 nsec,-61.34 mV
538.5 nsec,-58.36 mV
538.5 nsec,-54.02 mV
538.6 nsec,-48.79 mV
538.6 nsec,-43.14 mV
538.6 nsec,-37.40 mV
538.6 nsec,-31.85 mV
538.6 nsec,-26.71 mV
538.6 nsec,-22.19 mV
538.6 nsec,-18.42 mV
538.6 nsec,-15.46 mV
538.6 nsec,-13.26 mV
538.6 nsec,-11.76 mV
538.6 nsec,-10.87 mV
538.6 nsec,-10.48 mV
538.6 nsec,-10.42 mV
538.6 nsec,-10.49 mV
538.6 nsec,-10.48 mV
538.6 nsec,-10.19 mV
538.6 nsec,-9.456 mV
538.6 nsec,-8.077 mV
538.6 nsec,-5.858 mV
538.6 nsec,-2.613 mV
538.7 nsec,1.803 mV
538.7 nsec,7.489 mV
538.7 nsec,14.51 mV
538.7 nsec,22.88 mV
538.7 nsec,32.57 mV
538.7 nsec,43.40 mV
538.7 nsec,55.06 mV
538.7 nsec,67.01 mV
538.7 nsec,78.42 mV
538.7 nsec,88.33 mV
538.7 nsec,95.83 mV
538.7 nsec,100.3 mV
538.7 nsec,101.3 mV
538.7 nsec,98.76 mV
538.7 nsec,92.81 mV
538.7 nsec,83.78 mV
538.7 nsec,72.24 mV
538.7 nsec,58.98 mV
538.7 nsec,44.86 mV
538.7 nsec,30.72 mV
538.8 nsec,17.32 mV
538.8 nsec,5.294 mV
538.8 nsec,-4.834 mV
538.8 nsec,-12.72 mV
538.8 nsec,-18.24 mV
538.8 nsec,-21.54 mV
538.8 nsec,-22.91 mV
538.8 nsec,-22.76 mV
538.8 nsec,-21.61 mV
538.8 nsec,-20.00 mV
538.8 nsec,-18.51 mV
538.8 nsec,-17.66 mV
538.8 nsec,-17.83 mV
538.8 nsec,-19.26 mV
538.8 nsec,-22.01 mV
538.8 nsec,-26.03 mV
538.8 nsec,-31.12 mV
538.8 nsec,-36.95 mV
538.8 nsec,-43.09 mV
538.8 nsec,-49.05 mV
538.9 nsec,-54.37 mV
538.9 nsec,-58.62 mV
538.9 nsec,-61.46 mV
538.9 nsec,-62.60 mV
538.9 nsec,-61.90 mV
538.9 nsec,-59.42 mV
538.9 nsec,-55.44 mV
538.9 nsec,-50.43 mV
538.9 nsec,-44.86 mV
538.9 nsec,-39.12 mV
538.9 nsec,-33.49 mV
538.9 nsec,-28.20 mV
538.9 nsec,-23.48 mV
538.9 nsec,-19.47 mV
538.9 nsec,-16.27 mV
538.9 nsec,-13.85 mV
538.9 nsec,-12.14 mV
538.9 nsec,-11.08 mV
538.9 nsec,-10.55 mV
538.9 nsec,-10.41 mV
539.0 nsec,-10.47 mV
539.0 nsec,-10.50 mV
539.0 nsec,-10.32 mV
539.0 nsec,-9.738 mV
539.0 nsec,-8.572 mV
539.0 nsec,-6.627 mV
539.0 nsec,-3.708 mV
539.0 nsec,342.9 uV
539.0 nsec,5.638 mV
539.0 nsec,12.25 mV
539.0 nsec,20.22 mV
539.0 nsec,29.52 mV
539.0 nsec,40.03 mV
539.0 nsec,51.49 mV
539.0 nsec,63.42 mV
539.0 nsec,75.10 mV
539.0 nsec,85.56 mV
539.0 nsec,93.87 mV
539.0 nsec,99.28 mV
539.0 nsec,101.3 mV
539.1 nsec,99.89 mV
539.1 nsec,94.95 mV
539.1 nsec,86.79 mV
539.1 nsec,75.93 mV
539.1 nsec,63.10 mV
539.1 nsec,49.15 mV
539.1 nsec,34.93 mV
539.1 nsec,21.24 mV
539.1 nsec,8.736 mV
539.1 nsec,-2.010 mV
539.1 nsec,-10.59 mV
539.1 nsec,-16.83 mV
539.1 nsec,-20.77 mV
539.1 nsec,-22.67 mV
539.1 nsec,-22.94 mV
539.1 nsec,-22.03 mV
539.1 nsec,-20.50 mV
539.1 nsec,-18.92 mV
539.1 nsec,-17.83 mV
539.1 nsec,-17.66 mV
539.2 nsec,-18.69 mV
539.2 nsec,-21.04 mV
539.2 nsec,-24.69 mV
539.2 nsec,-29.49 mV
539.2 nsec,-35.14 mV
539.2 nsec,-41.24 mV
539.2 nsec,-47.31 mV
539.2 nsec,-52.86 mV
539.2 nsec,-57.47 mV
539.2 nsec,-60.77 mV
539.2 nsec,-62.44 mV
539.2 nsec,-62.31 mV
539.2 nsec,-60.34 mV
539.2 nsec,-56.77 mV
539.2 nsec,-52.02 mV
539.2 nsec,-46.57 mV
539.2 nsec,-40.85 mV
539.2 nsec,-35.16 mV
539.2 nsec,-29.75 mV
539.2 nsec,-24.83 mV
539.3 nsec,-20.60 mV
539.3 nsec,-17.15 mV
539.3 nsec,-14.50 mV
539.3 nsec,-12.59 mV
539.3 nsec,-11.34 mV
539.3 nsec,-10.66 mV
539.3 nsec,-10.43 mV
539.3 nsec,-10.45 mV
539.3 nsec,-10.51 mV
539.3 nsec,-10.41 mV
539.3 nsec,-9.964 mV
539.3 nsec,-8.994 mV
539.3 nsec,-7.304 mV
539.3 nsec,-4.697 mV
539.3 nsec,-1.001 mV
539.3 nsec,3.911 mV
539.3 nsec,10.12 mV
539.3 nsec,17.68 mV
539.3 nsec,26.59 mV
539.3 nsec,36.76 mV
539.4 nsec,47.97 mV
539.4 nsec,59.82 mV
539.4 nsec,71.66 mV
539.4 nsec,82.60 mV
539.4 nsec,91.64 mV
539.4 nsec,97.99 mV
539.4 nsec,101.1 mV
539.4 nsec,100.7 mV
539.4 nsec,96.79 mV
539.4 nsec,89.56 mV
539.4 nsec,79.45 mV
539.4 nsec,67.12 mV
539.4 nsec,53.41 mV
539.4 nsec,39.19 mV
539.4 nsec,25.27 mV
539.4 nsec,12.34 mV
539.4 nsec,1.013 mV
539.4 nsec,-8.251 mV
539.4 nsec,-15.20 mV
539.4 nsec,-19.81 mV
539.5 nsec,-22.29 mV
